Date,Open,High,Low,Close,Adj Close,Volume
2000-01-04,1089.930054,1089.930054,968.429993,0.0,1025.670044,8820
2000-01-05,1072.060059,1072.060059,1048.23999,0.0,1014.147278,840
2000-01-06,1048.23999,1048.23999,1048.23999,0.0,1014.147278,0
2000-01-07,979.150024,1024.420044,979.150024,0.0,991.102173,4410
2000-01-10,1022.030029,1022.030029,1022.030029,0.0,988.789917,4410
2000-01-11,967.237976,969.620972,952.94397,0.0,935.779846,17639
2000-01-12,952.94397,1012.5,931.502991,0.0,979.569885,4410
2000-01-13,893.38501,893.38501,893.38501,0.0,864.328857,2099
2000-01-14,893.38501,929.120972,893.38501,0.0,875.853333,26459
2000-01-17,941.031982,941.031982,941.031982,0.0,910.426147,4198
2000-01-18,941.031982,941.031982,941.031982,0.0,910.426147,1259
2000-01-19,836.208984,1024.420044,836.208984,0.0,809.012451,26459
2000-01-20,798.091003,800.473022,798.091003,0.0,774.43866,2519
2000-01-21,838.591003,883.856018,702.796021,0.0,855.109741,2519
2000-01-24,881.473022,988.679993,881.473022,0.0,956.524536,35279
2000-01-25,1000.590027,1000.590027,905.296997,0.0,924.256348,8820
2000-01-26,871.94397,929.120972,862.414001,0.0,898.902527,4410
2000-01-27,871.94397,871.94397,843.356018,0.0,838.975098,13229
2000-01-28,802.856018,833.825989,802.856018,0.0,806.706909,13229
2000-01-31,833.825989,879.091003,833.825989,0.0,850.499756,4410
2000-02-01,926.737976,926.737976,833.825989,0.0,828.603882,22049
2000-02-02,857.650024,857.650024,833.825989,0.0,806.706909,8820
2000-02-03,831.44397,881.473022,810.002991,0.0,811.316956,39688
2000-02-04,838.591003,838.591003,838.591003,0.0,811.316956,0
2000-02-07,845.737976,845.737976,821.914001,0.0,815.927002,30869
2000-02-08,845.737976,845.737976,843.356018,0.0,815.927002,22049
2000-02-09,833.825989,833.825989,793.325989,0.0,805.554688,30869
2000-02-10,833.825989,833.825989,790.94397,0.0,795.182251,8820
2000-02-11,788.560974,802.856018,727.810974,0.0,737.560303,26459
2000-02-14,762.35498,762.35498,714.708008,0.0,693.768555,66147
2000-02-15,714.708008,726.619995,702.796021,0.0,700.683105,39688
2000-02-16,714.708008,724.237976,676.590027,0.0,691.463013,35279
2000-02-17,690.88501,714.708008,690.88501,0.0,691.463013,8820
2000-02-18,810.002991,810.002991,714.708008,0.0,769.828735,8820
2000-02-21,740.914001,740.914001,705.179016,0.0,682.243958,8820
2000-02-22,705.179016,736.148987,690.88501,0.0,702.98761,30869
2000-02-23,748.060974,798.091003,738.531982,0.0,737.560303,17639
2000-02-24,819.531982,819.531982,714.708008,0.0,735.25592,3778
2000-02-25,762.35498,779.031982,714.708008,0.0,691.463013,35279
2000-02-28,761.164001,762.35498,717.091003,0.0,696.073059,39688
2000-02-29,771.88501,771.88501,726.619995,0.0,705.292175,26459
2000-03-01,729.002014,729.002014,729.002014,0.0,705.292175,0
2000-03-02,726.619995,755.208008,693.267029,0.0,714.512207,35279
2000-03-03,738.531982,762.35498,714.708008,0.0,691.463013,61738
2000-03-06,714.708008,798.091003,714.708008,0.0,772.134216,97016
2000-03-07,833.825989,833.825989,775.458008,0.0,754.847351,52918
2000-03-08,786.179016,788.560974,786.179016,0.0,760.609558,30869
2000-03-09,781.414001,798.091003,743.296997,0.0,772.134216,70557
2000-03-10,798.091003,833.825989,798.091003,0.0,806.706909,66147
2000-03-13,845.737976,958.900024,845.737976,0.0,887.37793,154344
2000-03-14,905.296997,905.296997,845.737976,0.0,829.756104,66147
2000-03-15,860.031982,865.987976,824.296997,0.0,797.487854,88197
2000-03-16,824.296997,855.267029,801.664001,0.0,827.450623,22049
2000-03-17,855.267029,860.031982,823.106018,0.0,796.335632,52918
2000-03-20,793.325989,833.825989,793.325989,0.0,806.706909,22049
2000-03-21,821.914001,821.914001,786.179016,0.0,779.048706,17639
2000-03-22,787.369995,814.767029,787.369995,0.0,783.658691,4410
2000-03-23,833.825989,833.825989,776.650024,0.0,758.305054,30869
2000-03-24,787.369995,898.150024,768.310974,0.0,802.096924,189623
2000-03-27,852.88501,852.88501,800.473022,0.0,779.048706,30869
2000-03-28,805.237976,814.767029,793.325989,0.0,788.267822,35279
2000-03-29,779.031982,823.106018,779.031982,0.0,790.573364,35279
2000-03-30,790.94397,798.091003,786.179016,0.0,760.609558,13229
2000-03-31,765.929016,786.179016,764.737976,0.0,760.609558,4198
2000-04-03,786.179016,786.179016,768.310974,0.0,743.322693,22049
2000-04-04,764.737976,764.737976,702.796021,0.0,696.073059,48508
2000-04-05,719.473022,719.473022,719.473022,0.0,696.073059,0
2000-04-06,690.88501,714.708008,690.88501,0.0,684.548401,30869
2000-04-07,707.560974,717.091003,707.560974,0.0,693.768555,4410
2000-04-10,726.619995,819.531982,726.619995,0.0,728.341309,66147
2000-04-11,762.35498,779.031982,762.35498,0.0,753.694946,44098
2000-04-12,762.35498,762.35498,762.35498,0.0,737.560303,2938
2000-04-13,762.35498,762.35498,762.35498,0.0,737.560303,0
2000-04-14,762.35498,774.267029,762.35498,0.0,749.084961,17639
2000-04-17,674.208008,733.767029,659.914001,0.0,656.890381,30869
2000-04-18,726.619995,726.619995,683.737,0.0,674.176208,48508
2000-04-19,696.840027,796.900024,696.840027,0.0,764.067383,105836
2000-04-20,754.017029,784.987976,752.825989,0.0,749.084961,57328
2000-04-21,786.179016,876.708984,774.267029,0.0,749.084961,110246
2000-04-24,788.560974,864.796997,786.179016,0.0,806.706909,158754
2000-04-25,857.650024,857.650024,800.473022,0.0,774.43866,57328
2000-04-26,776.650024,819.531982,776.650024,0.0,755.999451,26459
2000-04-27,764.737976,795.708008,748.060974,0.0,736.408203,26459
2000-04-28,763.546997,808.810974,762.35498,0.0,750.237244,145524
2000-05-01,775.458008,775.458008,775.458008,0.0,750.237244,0
2000-05-02,758.781982,783.796997,758.781982,0.0,757.151794,4410
2000-05-03,755.208008,783.796997,755.208008,0.0,757.151794,13229
2000-05-04,782.60498,782.60498,764.737976,0.0,742.17041,88197
2000-05-05,767.119995,767.119995,767.119995,0.0,742.17041,0
2000-05-08,767.119995,783.796997,762.35498,0.0,749.084961,110246
2000-05-09,774.267029,774.267029,774.267029,0.0,749.084961,0
2000-05-10,793.325989,829.060974,763.546997,0.0,749.084961,30869
2000-05-11,774.267029,774.267029,774.267029,0.0,749.084961,0
2000-05-12,786.179016,786.179016,740.914001,0.0,735.25592,101426
2000-05-15,776.650024,776.650024,734.958008,0.0,734.103638,105836
2000-05-16,758.781982,769.502014,758.781982,0.0,734.103638,88197
2000-05-17,758.781982,759.973022,758.781982,0.0,734.103638,26459
2000-05-18,758.781982,762.35498,758.781982,0.0,734.103638,35279
2000-05-19,749.252014,749.252014,749.252014,0.0,724.883545,0
2000-05-22,749.252014,749.252014,706.369995,0.0,724.883545,83787
2000-05-23,745.679016,745.679016,745.679016,0.0,721.426819,4198
2000-05-24,669.442993,725.429016,669.442993,0.0,701.835388,8820
2000-05-25,693.267029,796.900024,693.267029,0.0,696.073059,30869
2000-05-26,719.473022,719.473022,681.35498,0.0,659.194824,4410
2000-05-29,681.35498,757.591003,681.35498,0.0,726.036804,22049
2000-05-30,750.44397,750.44397,750.44397,0.0,726.036804,0
2000-05-31,750.44397,750.44397,724.237976,0.0,721.426819,48508
2000-06-01,769.502014,769.502014,761.164001,0.0,736.408203,26459
2000-06-02,733.767029,755.208008,733.767029,0.0,713.359985,17639
